station_name,latitude,longitude,cluster,k
King St W / Spadina Ave,43.6458183,-79.395113,7,10
King St W / Stafford St,43.6424125497386,-79.4107397809075,9,10
King St W / Tecumseth St,43.6435646769939,-79.4052578025327,9,10
King St W / York St,43.6478273,-79.3833728,7,10
Kings Mill Park,43.6494585746259,-79.493255566759,4,10
Kingston Rd / Beech Ave,43.6804363312721,-79.2906815448601,2,10
Lake Shore Blvd E / Knox Ave,43.6603299,-79.3243635,6,10
Lake Shore Blvd E / Leslie St,43.6594098938032,-79.328485817874,6,10
Lake Shore Blvd W / Colborne Lodge Dr,43.6381264339916,-79.4589789448618,4,10
Lake Shore Blvd W / Ellis Ave,43.6359568,-79.4650412,4,10
Lake Shore Blvd W / Louisa St,43.6190789782899,-79.4864667871915,3,10
Lake Shore Blvd W / Ontario Dr,43.5977713,-79.5169115,3,10
Lake Shore Blvd W / The Boulevard Club,43.6366117,-79.4446502,9,10
Lake Shore Blvd W / Thirty Ninth Street,43.5930367501497,-79.5406186602056,3,10
Lake Shore Blvd W / Twenty Fourth St,43.59717441856569,-79.52248833137,3,10
Lake Shore Blvd W / Windermere Ave,43.6353527703901,-79.4681446160263,4,10
Langford Ave / Danforth Ave - SMART,43.6799084736249,-79.3406418467088,6,10
Lansdowne Ave / Whytock Ave,43.6539747971218,-79.4411251313677,9,10
Lansdowne Subway Station,43.6591684,-79.4435743,9,10
Lascelles Blvd / Eglinton Ave W,43.7054379,-79.4035336,8,10
Lawton Blvd / Yonge St,43.6917051,-79.3957712,8,10
Liberty St / Fraser Ave Green P,43.6377674288122,-79.4241120025328,9,10
Lisgar Park,43.6424319,-79.4236997,9,10
Lisgar St / Dundas St SMART,43.6496354072182,-79.4267637025324,9,10
Little Norway Park,43.6345063,-79.3983446,7,10
Livingston Rd (Highland Creek Trail),43.7531163034059,-79.2016630770805,5,10
Livingston Rd / Guildwood Pkwy,43.7476674,-79.199105,5,10
Logan Av / Gerrard St E,43.6671584,-79.3449489,6,10
Logan Ave / Bain Ave,43.672177216054706,-79.3472103313669,6,10
Long Branch GO Station,43.5921076,-79.5437152,3,10
Lonsdale Rd / Spadina Rd,43.6885255,-79.4129041,1,10
Lower Don River Trail and Taylor Creek Trail,43.7029679846168,-79.3336061632668,2,10
Lower Jarvis / Queens Quay E,43.6438577,-79.3695119,7,10
Lower Sherbourne St / The Esplanade,43.6491304,-79.367165,7,10
Lower Simcoe St / Bremner Blvd,43.6425575158126,-79.3840558178748,7,10
Lower Spadina Ave / Lake Shore Blvd,43.6385229,-79.3918819,7,10
Lumsden Ave / Eastdale Ave,43.6958168570011,-79.301220189037,2,10
Lundy Ave / Etienne Brule Park,43.6625213,-79.5030166,4,10
Lynn Williams St / East Liberty St - SMART,43.6388406549511,-79.4172781043815,9,10
Macpherson Ave / Spadina Rd,43.6760615831528,-79.4074530448603,1,10
Madison Ave / Bloor St W,43.6671062926655,-79.4027298602027,1,10
Mallon Ave / Jones Ave -SMART,43.6660121911317,-79.3341302448607,6,10
Marie Curtis Park,43.5850755,-79.5427596,3,10
Marilyn Bell Park Tennis Court,43.6335274,-79.4374089,9,10
Martin Goodman Trail (Marilyn Bell Park),43.6314079737008,-79.4304113413221,9,10
Martin Goodman Trail / Ontario Dr,43.6461519,-79.3533167,6,10
Mary McCormick Rec Centre (Sheridan Ave),43.64749158538049,-79.4328436479782,9,10
McGill St / Church St,43.6598776,-79.3822854,7,10
Merton St / Mount Pleasant Rd,43.6982903,-79.3866137,8,10
Metro Hall Plaza,43.6458806333698,-79.3878425306566,7,10
Mill St / Parliament St,43.6502909,-79.3622834,6,10
Mill St / Tannery Rd,43.6523169893235,-79.3543124160257,6,10
Moore Park,43.6903876,-79.3832965,8,10
Morningside Park (Highland Creek Trail),43.7890783,-79.1934176,5,10
Morse St / Eastern Ave,43.658298159121,-79.340173802532,6,10
Mortimer Ave / Carlaw Ave SMART,43.6854403408848,-79.3499247178729,6,10
Mortimer Ave / Coxwell Ave,43.6908465,-79.3267754,2,10
Nassau St / Bellevue Ave,43.6551170193021,-79.4035986160256,7,10
Navy Wharf Ct. / Bremner Blvd.,43.6409687201246,-79.3915992736972,7,10
Neil McLellan Park,43.6514985,-79.4771633,4,10
Nelson St / Duncan St,43.6488966724898,-79.3889117840674,7,10
Niagara St / Richmond St W,43.6451652539139,-79.4094885890391,9,10
Niagara St / Tecumseth St,43.6412134,-79.4044571,9,10
Noble St / Queen St W,43.6420816629617,-79.4297163199824,9,10
Northern Dancer Blvd / Lake Shore Blvd E,43.6631474,-79.3097688,2,10
O'Connor Dr / Curity Ave - SMART,43.7080545045186,-79.3111195467076,2,10
Oak St / Sumach St,43.6617900894449,-79.3615232231798,6,10
Ontario Place Blvd / Lake Shore Blvd W (East),43.62869059556449,-79.4182524697256,9,10
Ontario St / Adelaide St E -SMART,43.6527144994,-79.366191978876,7,10
Orchard Park,43.6686425,-79.314246,2,10
Orde St / McCaul St,43.6580917016083,-79.3930281417629,7,10
Oriole Pkwy / Kilbarry Rd,43.695382,-79.402154,8,10
Ossington Ave / Bloor St W,43.6620538,-79.425499,1,10
Ossington Ave / College St,43.6544446,-79.4225357,9,10
Ossington Ave / Harrison St,43.6511147657839,-79.4213987825904,9,10
Pacific Ave / Glenlake Ave,43.6572333,-79.4650233,4,10
Palmerston Ave / Dundas St W,43.6516072789681,-79.4083418415009,9,10
Palmerston Ave / Vermont Ave,43.6713834808491,-79.4163800351691,1,10
Pape Ave / Gamble Ave,43.690152,-79.3500593,6,10
Pape Subway Green P,43.6800917029998,-79.3436432093741,6,10
Parkside Dr / Bloor St W - SMART,43.6544958089602,-79.4600631525991,4,10
Parliament St / Aberdeen Ave,43.665276741382,-79.368332297245,6,10
Parliament St / Gerrard St,43.6622813,-79.3670556,6,10
Phoebe St / Spadina Ave,43.6501014,-79.3964539,7,10
Polson Pier,43.6419646,-79.3525591,6,10
Pottery Rd / Lower Don River Trail,43.6881764,-79.3621126,6,10
Pretoria Av / Broadview Av,43.6785398,-79.3584836,6,10
Primrose Ave / Davenport Rd,43.6718518,-79.4461781,4,10
Princes Gate / Nunavut Dr,43.633360774738,-79.4143749199189,9,10
Priscilla  Ave / Dundas St W,43.6646648445202,-79.4893908898518,4,10
Queen St E / Alton Av,43.6638160940126,-79.3278658803415,6,10
Queen St E / Berkeley St,43.6553338043014,-79.3657536241055,6,10
Queen St E / George St (Moss Park),43.6559995,-79.3705289,7,10
Queen St E / Hammersmith Ave,43.671266724403694,-79.2944502532702,2,10
Queen St E / Nursewood Rd (Neville Park Loop),43.6738328256557,-79.2814610876689,2,10
Queen St E / Pape Ave - SMART,43.661815401529,-79.3377701314859,6,10
Queen St E / Rushbrooke Ave,43.6628412836,-79.3323483448608,6,10
Queen St E / Sackville St,43.656250791825904,-79.3614210890386,6,10
Queen St E / Woodward Ave,43.6654164315842,-79.3198389178737,2,10
Queen St W  /  Fuller Ave - SMART,43.6419481133014,-79.4394447075677,9,10
Queen St W / Close Ave,43.6407103254285,-79.435926822724,9,10
Queen St W / Cowan Ave,43.6410261246429,-79.4328355711965,9,10
Queen St W / Dovercourt Rd,43.6439651913523,-79.422754092616,9,10
Queen St W / Gladstone Ave,43.6431934,-79.4272775,9,10
Queen St W / James St,43.6521521595917,-79.380737354248,7,10
Queen St W / John St,43.6500758,-79.3912672,7,10
Queen St W / Ossington Ave,43.6443432,-79.4190046,9,10
Queen St W / Portland St,43.647599505858,-79.4015010616047,7,10
Queen St W / Roncesvalles Ave,43.6390239,-79.4462213,9,10
Queen St W / Spadina Ave,43.6490263,-79.3954413,7,10
Queen St W / York St (City Hall),43.6519347508009,-79.3839990632671,7,10
Queen St. E / Eastern Ave,43.6668003,-79.3127653,2,10
Queen St. E / Rhodes Ave.,43.66621917719,-79.317692568278,2,10
Queen St. E / Spruce Hill Rd.,43.6726137188247,-79.2889962535558,2,10
Queen's Park / Bloor St W,43.6660951,-79.3931643,7,10
Queen's Park Cres E / Grosvenor St - SMART,43.661810833664,-79.3896939833702,7,10
Queen's Park Cres W / Hoskin Ave,43.6652284810657,-79.3940158073027,7,10
Queens Quay / Yonge St,43.6416530039779,-79.3753053789714,7,10
Queens Quay E / Lower Sherbourne St,43.6451341471073,-79.3653736075786,7,10
Queens Quay W / Dan Leckie Way,43.6366659431768,-79.3957989143929,7,10
Queens Quay W / Lower Simcoe St,43.6394636,-79.383704,7,10
Regal Rd / Dufferin St,43.6740176,-79.4409681,1,10
Richmond St E / Jarvis St Green P,43.6527757849356,-79.3726302693127,7,10
Richmond St E / Yonge St,43.6525625,-79.3756179,7,10
Richmond St W / York St,43.6493308,-79.3887698,7,10
Ripley Ave / Ormskirk Ave,43.6392213,-79.4758775,4,10
Riverdale Park North (Broadview Ave),43.6714296565773,-79.3545405265295,6,10
Riverdale Park South (Broadview Ave),43.6681712948707,-79.3535996796763,6,10
Robert St / Bloor St W - SMART,43.6658439298678,-79.4050120691272,1,10
Roehampton Ave / Mount Pleasant Rd,43.7095353,-79.3904994,8,10
Roehampton St / Bayview Ave,43.7117489,-79.3784707,8,10
Roncesvalles Ave / Marmaduke St,43.6504984,-79.4508926,4,10
Rosedale Park (20 Schofield Ave),43.6831803535114,-79.3772379000916,8,10
Rosehill Ave / Avoca Ave - SMART,43.6879951724501,-79.3890751859803,8,10
Ross St / Cecil St - SMART,43.6568223589264,-79.3966165814807,7,10
Rouge Hill GO Station,43.7807349,-79.1304775,5,10
Roxborough St W / Yonge St,43.6781956446302,-79.3900637955132,7,10
Roxton Rd / Harbord St,43.6590490707642,-79.4229898342594,9,10
Royal York Rd / Lake Shore Blvd W,43.6038834,-79.4930047,3,10
Royal York Rd / Mimico Ave,43.6120886,-79.4965848,3,10
Runnymede Rd / Annette St,43.6601825,-79.4797864,4,10
Rusholme Park Cres / College St,43.6528085,-79.4298666,9,10
Rushton Rd / St Clair Ave W,43.6810959,-79.4277004,1,10
Russell Hill Rd / St Clair Ave W,43.6856233,-79.4080346,1,10
Russell St / Huron St - SMART,43.6604313014223,-79.3981165362059,7,10
Sackville St / Eastern Ave - SMART,43.6538072579688,-79.3595048377355,6,10
Salem Ave / Bloor St W,43.660834358905,-79.4316670265242,9,10
Scott St / The Esplanade,43.6464413,-79.3751047,7,10
Seaton St / Dundas St E - SMART,43.6587797635366,-79.3696011669615,7,10
Sentinel Rd / Finch Hydro Corridor,43.7641408001576,-79.5012829620474,0,10
Shaw St / Essex St - SMART,43.66707483905871,-79.4251187046856,1,10
Sherbourne St / Carlton St (Allan Gardens),43.6631059510597,-79.3731814259965,7,10
Sherbourne St / Isabella St,43.6695765438899,-79.3759569265572,7,10
Sherbourne St / Wellesley St E,43.6668802,-79.3748562,7,10
Sherbourne St N / Elm Ave,43.6752043,-79.3778284,7,10
Simcoe St / Adelaide St W,43.6486521011089,-79.3865966513381,7,10
Simcoe St / Dundas St W - SMART,43.6550981648947,-79.3892944428341,7,10
Simcoe St / Michael Sweet Ave,43.6523238571358,-79.3882546774087,7,10
Simcoe St / Queen St W,43.6449605,-79.3858589,7,10
Simcoe St / Wellington St North,43.6463317864611,-79.3854543757749,7,10
Simcoe St / Wellington St South,43.6458615503787,-79.3853670513939,7,10
Soho St / Queen St W,43.6495296,-79.3932237,7,10
Sorauren/Geoffrey (Sorauren Park) - SMART,43.6492804757264,-79.4444989087368,9,10
Southwood Dr / Kingston Rd - SMART,43.6786878335578,-79.297963251974,2,10
Spadina Ave / Adelaide St W,43.6472572203667,-79.3953179631646,7,10
Spadina Ave / Blue Jays Way,43.6417123378916,-79.393299969193,7,10
Spadina Ave / Fort York Blvd,43.6385229,-79.3918819,7,10
Spadina Ave / Harbord St - SMART,43.6629203424004,-79.401840190046,1,10
Spadina Ave / Sussex Ave - SMART,43.6640163581269,-79.4031771654577,1,10
Spadina Ave / Willcocks St,43.6616650137922,-79.4013946315033,7,10
Spadina Rd / Austin Terrace,43.6788326388978,-79.4087191071372,1,10
Spadina Rd / St.Clair Ave West,43.6847392,-79.4105886,1,10
St Clair Ave W / Bathurst St.,43.6831802,-79.4187117,1,10
St Clair Ave W / Castleton Ave,43.6684865780749,-79.4854215885035,4,10
St Clair Ave W / Gunns Rd,43.672364945944096,-79.4701532880544,4,10
St Clair Ave W / Winona Ave,43.6806617637732,-79.4323421939171,1,10
St Clair W Subway - Heath Entrance,43.6863531726918,-79.4158972724705,1,10
St Clarens Ave / College St,43.651243472505,-79.4386795858374,9,10
St Clarens Ave / Shirley Ave,43.6486829,-79.4376644,9,10
St Columba Pl / St Clair Ave E,43.7057983,-79.310624,2,10
St Joseph St / Bay St - SMART,43.6659778279756,-79.3876263816436,7,10
St. George St / Bloor St W,43.6671228,-79.3995476,1,10
St. George St / Hoskin Ave,43.6642354,-79.3982272,7,10
St. George St / Russell St - SMART,43.660524771329,-79.3972654846751,7,10
Starspray Ave / Lawrence Ave E,43.7886393,-79.1230988,5,10
Sterling Rd / Dundas St W,43.6507062,-79.4432424,9,10
Strachan Ave / Princes' Blvd,43.6350031505812,-79.4089179736306,9,10
Sumach St  / Queen St E,43.6569513,-79.3587343,6,10
Sumach St / Carlton St. (Riverdale Farm),43.6658778020241,-79.3625256253555,6,10
Summerhill Ave / Maclennan Ave,43.6857304,-79.3777482,8,10
Summerhill Station,43.6822959,-79.3907769,8,10
Sunnybrook Health Centre - L Wing,43.7229602760138,-79.3767212331866,8,10
Sunnybrook Health Centre - S Wing,43.7212518481037,-79.3773893059861,8,10
Sunnybrook Park,43.7172814,-79.3492135,8,10
Sunnyside - Gus Ryder Pool,43.637659,-79.4545301,4,10
Sunnyside Ave / The Queensway - SMART,43.639698818612494,-79.4486546059945,9,10
Superior Ave / Lake Shore Blvd W,43.6150985,-79.4886115,3,10
Swansea Community Centre,43.6441232,-79.4768848,4,10
Symington Ave / Davenport Rd,43.6705733,-79.453762,4,10
Symington Ave / Dupont St,43.6656045,-79.4513956,4,10
Taddle Creek Park,43.6699578,-79.3988286,1,10
Tecumseth St / Queen St W - SMART,43.6466871580411,-79.4065618732045,9,10
Ted Rogers Way / Bloor St E,43.6712951811405,-79.3804811522324,7,10
Teddington Park Ave,43.7337893,-79.4009606,8,10
Temperance St. Station,43.650846,-79.3798833,7,10
The Esplanade / Hahn Pl,43.6500239813663,-79.3635884337579,6,10
The Pond Rd / Sentinel Rd,43.7699195314893,-79.5026350134133,0,10
The Queensway / High St,43.6388542,-79.4630833,4,10
The Queensway at South Kingsway,43.6362817,-79.4728966,4,10
The Royal Ontario Museum (Bloor St Entrance),43.6684016895898,-79.3949108458114,7,10
Thompson St / Broadview Ave - SMART,43.6596287991617,-79.3503898940722,6,10
Tommy Thompson Park (Leslie Street Spit),43.652105,-79.3230546,6,10
Toronto Eaton Centre (Yonge St),43.6541457,-79.3807928,7,10
Toronto Inukshuk Park,43.6324058019469,-79.4097740405008,9,10
Torresdale Ave / Antibes Dr,43.782028,-79.449858,0,10
Trent Ave / Danforth Ave,43.6892938,-79.2958807,2,10
Trinity St /Front St E,43.6513107582701,-79.3602126031943,6,10
Twelfth St / Thirteenth St,43.6005007,-79.5111013,3,10
Tyndall Ave / King St W - SMART,43.6384316902187,-79.429147166578,9,10
Ulster St / Bathurst St,43.659894,-79.4091924,1,10
Union Station,43.6447101,-79.3801397,7,10
University Ave / Armoury St,43.6531007609227,-79.3877506085706,7,10
University Ave / College St (East),43.6599538541575,-79.3896445190959,7,10
University Ave / College St (West),43.6597645879309,-79.391417505718,7,10
University Ave / Elm St,43.6564639,-79.3878214,7,10
University Ave / Gerrard St W (East Side),43.6577559884881,-79.3891715704663,7,10
University Ave / Gerrard St W (WEST) - SMART,43.6574780546312,-79.3892207332727,7,10
University Ave / King St W - SMART,43.6478122417954,-79.3842858248757,7,10
University Ave / Queen St W,43.6506898,-79.3869757,7,10
University Ave / Richmond St W,43.6498300403221,-79.3864101756682,7,10
University of Toronto Scarborough,43.7875211,-79.1887847,5,10
Vanauley St / Queen St W - SMART,43.6484367329092,-79.398386357658,7,10
Vaughan Rd / Oakwood Ave,43.6920025,-79.4398661,1,10
Vaughan Rd /Wychwood Ave,43.6826002,-79.4204075,1,10
Via Italia / Mackay Ave,43.6767015038593,-79.4452908736958,1,10
Victoria Park Ave / Danforth Ave,43.6914045,-79.28814,2,10
Victoria Park Subway Station - SMART,43.6951033751008,-79.289683548192,2,10
Victoria St / Queen St E,43.6770643,-79.3352513,6,10
Wallace Ave / Pauline Ave,43.6632211833808,-79.4396960771727,9,10
Wallace Ave / Symington Ave - SMART,43.6613208906372,-79.4495335396077,4,10
Walnut Ave / Queen St W,43.6443147,-79.4100956,9,10
Walton St / Elizabeth St - SMART,43.6578118044074,-79.3861174880594,7,10
Ward Ave / Wallace Ave,43.6630992,-79.4407156,9,10
Waterfront Trail (Rouge Hill),43.765496,-79.1471746,5,10
Wellesley St / Queen's Park Cres,43.6633509,-79.3904276,7,10
Wellesley Station Green P,43.6649629963835,-79.3835420383538,7,10
Wellington St W / Bay St,43.6472034,-79.3799642,7,10
Wellington St W / Stafford St,43.6411881837509,-79.4102294736972,9,10
Wellington St W / York St,43.6471705,-79.3795292,7,10
Wells Hill Ave / St Clair Ave W,43.6836950711386,-79.4161005712638,1,10
Western Battery Rd / Pirandello St,43.64004674458489,-79.414431334451,9,10
Westmoreland Ave / Fernbank Ave,43.6653247797205,-79.4323527444002,1,10
Weston Lions Park,43.6977645,-79.5156779,4,10
Weston Rd / St Clair Ave W - SMART,43.673180786864,-79.4680875538302,4,10
Widmer St / Adelaide St W,43.6476926849846,-79.3915550448614,7,10
Wilket Creek Park,43.7196134,-79.3341152,2,10
Willcocks St / St. George St,43.662092,-79.3978569,7,10
Windsor St / Newcastle St,43.6171627588916,-79.4971003321267,3,10
Winona Dr / Davenport Rd,43.6802741,-79.4324989,1,10
Woodbine Ave / Lake Shore Blvd E,43.6656744,-79.3047017,2,10
Woodbine Ave / O'Connor Dr,43.6992864,-79.3188026,2,10
Woodbine Subway Green P SMART,43.686868884507,-79.3110951268866,2,10
Woodbine Subway Station,43.6864791,-79.3122533,2,10
Wright / Sorauren (Sorauren Park) - SMART,43.6469170009642,-79.4426238104091,9,10
Wychwood Ave / Benson Ave - SMART,43.68104051600049,-79.4229469448601,1,10
Yarmouth Rd / Christie St,43.6698064,-79.420905,1,10
Yonge St / Alexander St - SMART,43.6628653540271,-79.383583663083,7,10
Yonge St / Aylmer Ave,43.675786904852096,-79.3890140178735,7,10
Yonge St / Bloor St,43.6691804,-79.3863146,7,10
Yonge St / Davisville Ave,43.6976798,-79.3966076,8,10
Yonge St / Dundas Sq,43.6552868,-79.3805856,7,10
Yonge St / Dundonald St - SMART,43.665914514239695,-79.384813377117,7,10
Yonge St / Golfdale Rd,43.731985,-79.4037944,8,10
Yonge St / Harbour St,43.6434503773189,-79.3755100313682,7,10
Yonge St / Lawrence Ave,43.7253816,-79.4021079,8,10
Yonge St / Montgomery Ave - SMART,43.7097102924655,-79.3991715390366,8,10
Yonge St / Orchard View Blvd,43.7082514960752,-79.3986365551089,8,10
Yonge St / St Clair Ave,43.6880777,-79.3943964,8,10
Yonge St / Wood St,43.6620557054204,-79.3833672153993,7,10
Yonge St / Yorkville Ave,43.671925,-79.3878182,7,10
York St / Lakeshore St W - South,43.6420529200216,-79.38069412177,7,10
York St / Queens Quay W,43.6402297934417,-79.3801002160262,7,10
York University (Glendon Campus) - SMART,43.7276210652555,-79.3813977427825,8,10
York University Station (North),43.7741232,-79.4996291,0,10
York University Station (South) - SMART,43.7735066761586,-79.5001690866629,0,10
1 Market St - SMART,43.646929786806,-79.3709980052162,8,11
111 Bond St (North of Dundas St E)  - SMART,43.6572633244787,-79.3784695602031,8,11
12 Harbour St,43.6428813,-79.3757135,8,11
128 Sterling Ave - SMART,43.6539448487832,-79.4450154025322,3,11
1303 Yonge St - SMART,43.6848836594691,-79.3923925025309,9,11
135 Queens Wharf  - SMART,43.6511536325749,-79.3851577289438,8,11
1525 Dundas St,43.6495688316393,-79.4324530936431,3,11
161 Bleecker St (South of Wellesley),43.6666811549701,-79.3731550006831,8,11
190 Queens Quay E,43.6451551,-79.3655184,8,11
20 Charles St E,43.6689694,-79.3849338,8,11
200 Bloor St. E.,43.6725675,-79.3823807,8,11
25 Booth Ave,43.654713,-79.3411539,0,11
25 York St  Union Station South,43.6436950961274,-79.3810035178747,8,11
285 Victoria St,43.656891,-79.3794781,8,11
324 Cherry St,43.6503092,-79.3569126,0,11
406 Oakwood Ave,43.6882606,-79.4393353,5,11
424 Wellington St W,43.6440537,-79.3966852,1,11
439 Sherbourne St,43.6661334,-79.3736615,8,11
457 King St. W. at Spadina,43.6450793704172,-79.3961006244121,1,11
51 Parliament St,43.6519742,-79.3619474,8,11
519 Church St - SMART,43.6646001333883,-79.3806990467771,8,11
541 Huron St - SMART,43.6712537258785,-79.4022355448605,5,11
555 Bloor St East,43.6728118,-79.3695531,8,11
640 Bloor Street E,43.6741798,-79.3678587,8,11
80 Clinton St (North of College),43.6563952537432,-79.4144934602031,5,11
909 Yonge St,43.6749514,-79.3885276,8,11
Adelaide St W / Brant St,43.6464039324696,-79.3981277025325,1,11
Adelaide St W / Strachan Ave,43.6435382688261,-79.4124697178004,1,11
Alameda Ave / Vaughan Rd - SMART,43.6910182753954,-79.4374761,5,11
Alma Ave / Gladstone Ave SMART,43.645082808959,-79.428022273697,3,11
Alton Ave / Dundas St E (Greenwood Park),43.6675998466659,-79.3293116141764,0,11
Alvin Ave / St Clair Ave E,43.6887072,-79.3926561,9,11
Amelia St. / Sumach St.,43.6686254843741,-79.363616316025,0,11
Amos Waites Park,43.613355,-79.4879937,10,11
Amroth Ave / Danforth Ave,43.6851299,-79.3118909,4,11
Annette St / Dundas W,43.6642986,-79.458869,6,11
Annette St / Jane St,43.6585495,-79.4871898,6,11
Antler St / Campbell Ave - SMART,43.6643427179054,-79.4493206178739,3,11
Augusta Ave / Denison Sq,43.6540735347871,-79.4018041467098,1,11
Augusta Ave / Dundas St W,43.6524151635183,-79.4010729160257,1,11
Baldwin Ave / Spadina Ave - SMART,43.6550953442059,-79.3986878160256,1,11
Baldwin St / Henry St,43.6561828411132,-79.3934396736967,1,11
Balliol St / Yonge St  SMART,43.6978569,-79.3943799,9,11
Bartlett Parkette,43.670349,-79.4362994,3,11
Barton St / Howland St - SMART,43.6685886997248,-79.4098414126466,5,11
Bathurst St / Adelaide St W,43.6449804455062,-79.4030549025326,1,11
Bathurst St / Dundas St W,43.6521688,-79.4063406,1,11
Bathurst St / Fort York Blvd,43.639157,-79.3996475,1,11
Bathurst St / Lennox St,43.6639258,-79.4107376,5,11
Bathurst St/Queens Quay(Billy Bishop Airport),43.6358391240589,-79.3984495387512,1,11
Bathurst Subway Station,43.6666871,-79.4116449,5,11
Bay St / Albert St,43.6531094618133,-79.3826437313678,8,11
Bay St / Bloor St W (East Side),43.6696891958667,-79.3892551832582,8,11
Bay St / Bloor St W (West Side),43.669692114553,-79.3900258786759,8,11
Bay St / Charles St - SMART,43.6680957892602,-79.3886873996438,8,11
Bay St / College St (East Side),43.6606978316688,-79.3856703516634,8,11
Bay St / College St (West Side) - SMART,43.6609335495427,-79.3859984919365,8,11
Bay St / Queens Quay W (Ferry Terminal),43.6413960992217,-79.3768730905225,8,11
Bay St / Scollard St,43.6719976,-79.3902757,8,11
Bay St / St. Joseph St,43.6658541967127,-79.3876680736962,8,11
Bay St / Wellesley St W,43.6637002,-79.3870773,8,11
Bayview Ave / Lawren Harris Square,43.6547794728814,-79.3537015859754,0,11
Beaty Ave / Queen St W,43.6395429,-79.441058,3,11
Bellwoods Ave / Treford Pl - SMART,43.6526221512392,-79.4133976736967,1,11
Beltline Trail / Chaplin Cres.,43.7045705083875,-79.4231132106435,5,11
Berkeley St / Adelaide St E - SMART,43.6531326617562,-79.3647637313678,8,11
Berkeley St / Dundas St E - SMART,43.6592577229468,-79.367351002532,8,11
Berry Rd / Bell Manor Dr,43.6373109947738,-79.488960317875,6,11
Beverley  St / Dundas St W,43.6537292,-79.3939769,1,11
Beverley St / College St,43.6576943,-79.3955101,1,11
Blake St / Boultbee Ave,43.6718404,-79.3382205,0,11
Blantyre Park,43.6831825,-79.2805565,4,11
Bleecker St / St James Ave,43.6690484863875,-79.3744326313671,8,11
Bloor St E / Huntley St - SMART,43.6720864958783,-79.3791355602025,8,11
Bloor St W / Balmuto St,43.6701655408665,-79.3880232313671,8,11
Bloor St W / Brock Ave,43.6592259154401,-79.4386539783555,3,11
Bloor St W / Christie St,43.66078,-79.4312138,3,11
Bloor St W / Dundas St W,43.6560373,-79.4523222,3,11
Bloor St W / High Park Ave (High Park),43.6537199481172,-79.4652740602033,6,11
Bloor St W / Huron St,43.6670201,-79.4018152,5,11
Bloor St W / Manning Ave - SMART,43.6642431181888,-79.4160831736962,5,11
Bloor St W / Pacific Ave,43.6540578220405,-79.4636864025323,6,11
Bloor St W / Riverside Ave,43.647695,-79.4875628,6,11
Bloor St W / Shaw Ave - SMART,43.6626574383616,-79.4232857178739,5,11
Blythwood Rd / Yonge St - SMART,43.7167870231111,-79.4004921178717,9,11
Bond St / Queen St E,43.6530408739241,-79.3769128025322,8,11
Braemar Ave / Eglinton Ave W,43.7042096,-79.4094508,9,11
Bremner Blvd / Rees St,43.6411386619907,-79.3877795890393,1,11
Briar Hill Ave / Yonge St - SMART,43.7138443318697,-79.3998514890364,9,11
Brick Works,43.6849127,-79.3655581,0,11
Bridgeman Ave / Bathurst St,43.674501389008,-79.4148223025314,5,11
Bridgeman Ave / Kendal Ave,43.6756522857338,-79.4098641178735,5,11
Broadview Ave / Danforth Ave,43.6763507,-79.3586274,0,11
Broadview Ave / Westwood Ave,43.684886,-79.3565672,0,11
Cariboo St / Rail Path,43.6668571498497,-79.4583445025316,6,11
Carlaw Ave / Danforth Ave,43.6783505,-79.3474623,0,11
Carlaw Ave / Dundas St E,43.6650172994178,-79.3415714160252,0,11
Carlaw Ave / Strathcona Ave,43.6754291874016,-79.3460024890379,0,11
Carlton St / Parliament St,43.6643647,-79.3681095,8,11
Central Tech  (Harbord St),43.6632465695531,-79.4091627036855,5,11
Charles St E / Jarvis St - SMART,43.6700958596067,-79.3799211448605,8,11
Charles St W / Balmuto St - SMART,43.6686325236836,-79.3874044602026,8,11
Cherry Beach,43.6370143,-79.3438162,0,11
Cherry Beach Sports Field (55 Unwin Ave),43.640607278299,-79.3411633755459,0,11
Cherry St / Distillery Ln,43.6507646108461,-79.3568653940928,0,11
Cherry St / Mill St,43.6512802,-79.3578737,0,11
Chester Station,43.6782277,-79.3525143,0,11
Chiltern Hill Rd / Eglinton Ave W,43.7003579,-79.4280706,5,11
Chorley Park - SMART,43.686173805378,-79.3693155890375,8,11
Christie St / Benson Ave (Wychwood Barns),43.6801190362763,-79.4250428602022,5,11
Church St  / Wood St,43.6628211276403,-79.3797284380518,8,11
Church St / Alexander St,43.6638815643812,-79.3800837736963,8,11
Church St / Bloor St E,43.6713237,-79.3831361,8,11
Church St / Dundas St E - SMART,43.6566255287315,-79.3771570313676,8,11
Church St / Lombard St,43.6519823530586,-79.3751559160258,8,11
Claremont St / Dundas St W,43.6513386919789,-79.4116091602033,1,11
Clarence Square,43.6441912,-79.393683,1,11
Clendenan Ave / Rowland St - SMART,43.6604476437895,-79.4714492890385,6,11
College Park - Yonge St Entrance,43.6599268375014,-79.3825955274312,8,11
College Park South,43.6599741510493,-79.3849808295252,8,11
College Park- Gerrard Entrance,43.6589057873323,-79.3838338008719,8,11
College St / Borden St,43.6571124519816,-79.4051695313676,1,11
College St / Crawford St,43.6551685699926,-79.4190170553511,3,11
College St / Huron St,43.6584260107472,-79.3981365583543,1,11
College St / Major St,43.6576116991496,-79.4028079178742,1,11
College St / Markham St,43.6563798782945,-79.4089327025321,1,11
